Date,Open,High,Low,Close,Adj Close,Volume
2015-08-18,5.805000,5.845000,5.725000,5.770000,5.621054,28708400
2015-08-19,5.762500,5.827500,5.685000,5.747500,5.599135,24924800
2015-08-20,5.682500,5.710000,5.512500,5.540000,5.396990,42693200
2015-08-21,5.500000,5.592500,5.362500,5.367500,5.228944,38266400
2015-08-24,5.067500,5.457500,5.000000,5.177500,5.043849,68228400
2015-08-25,5.405000,5.425000,5.070000,5.070000,4.939123,62268400
2015-08-26,5.235000,5.457500,5.195000,5.452500,5.311749,61497600
2015-08-27,5.510000,5.660000,5.477500,5.657500,5.511458,46376400
2015-08-28,5.657500,5.717500,5.617500,5.682500,5.535813,32094400
2015-08-31,5.655000,5.695000,5.597500,5.620000,5.474926,21935200
2015-09-01,5.457500,5.550000,5.350000,5.390000,5.250864,35340800
2015-09-02,5.537500,5.555000,5.445000,5.552500,5.409168,34404400
2015-09-03,5.635000,5.662500,5.557500,5.567500,5.423781,26255600
2015-09-04,5.472500,5.560000,5.435000,5.437500,5.297137,28797200
2015-09-08,5.570000,5.692500,5.547500,5.670000,5.523636,23844800
2015-09-09,5.687500,5.735000,5.545000,5.557500,5.414039,28939200
2015-09-10,5.525000,5.715000,5.500000,5.645000,5.499280,35707600
2015-09-11,5.582500,5.700000,5.560000,5.662500,5.516328,30158400
2015-09-14,5.690000,5.707500,5.642500,5.672500,5.526071,19246000
2015-09-15,5.675000,5.765000,5.657500,5.735000,5.586957,32797600
2015-09-16,5.725000,5.807500,5.682500,5.775000,5.625925,17350800
2015-09-17,5.875000,5.927500,5.815000,5.827500,5.677067,26871200
2015-09-18,5.747500,5.872500,5.712500,5.822500,5.672199,32641200
2015-09-21,5.830000,5.895000,5.800000,5.882500,5.730650,28184000
2015-09-22,5.755000,5.795000,5.692500,5.722500,5.574780,22835600
2015-09-23,5.727500,5.785000,5.705000,5.750000,5.601570,16163200
2015-09-24,5.715000,5.920000,5.625000,5.860000,5.708731,38244000
2015-09-25,5.932500,6.017500,5.845000,5.902500,5.750134,36969200
2015-09-28,5.902500,5.940000,5.787500,5.825000,5.674633,39558400
2015-09-29,5.887500,5.937500,5.805000,5.927500,5.774488,38073600
2015-09-30,5.982500,6.170000,5.947500,6.162500,6.003423,55638000
2015-10-01,6.162500,6.180000,5.867500,6.042500,5.886520,48929600
2015-10-02,6.010000,6.200000,5.947500,6.200000,6.039954,38614400
2015-10-05,6.240000,6.432500,6.207500,6.355000,6.190953,48202400
2015-10-06,6.287500,6.465000,6.262500,6.437500,6.271324,45321600
2015-10-07,6.452500,6.570000,6.347500,6.505000,6.337081,31015200
2015-10-08,6.477500,6.560000,6.367500,6.542500,6.373612,46006800
2015-10-09,6.507500,6.570000,6.395000,6.517500,6.349258,42324800
2015-10-12,6.525000,6.625000,6.477500,6.587500,6.417451,22758800
2015-10-13,6.535000,6.640000,6.512500,6.600000,6.429627,29844400
2015-10-14,6.607500,6.947500,6.600000,6.840000,6.663433,61214800
2015-10-15,6.852500,6.997500,6.782500,6.857500,6.680480,52604800
2015-10-16,6.880000,7.030000,6.862500,6.965000,6.785205,44839600
2015-10-19,6.987500,7.020000,6.872500,6.952500,6.773028,29471200
2015-10-20,6.922500,6.975000,6.870000,6.942500,6.763288,26482400
2015-10-21,6.985000,7.027500,6.840000,6.852500,6.675611,38628000
2015-10-22,6.932500,7.122500,6.922500,7.100000,6.916721,30688400
2015-10-23,7.162500,7.195000,7.055000,7.147500,6.962995,38177600
2015-10-26,7.152500,7.170000,7.050000,7.115000,6.931335,24743600
2015-10-27,7.080000,7.155000,7.075000,7.110000,6.926464,20826800
2015-10-28,7.155000,7.167500,7.050000,7.167500,6.982478,21703600
2015-10-29,7.052500,7.125000,6.907500,6.920000,6.741368,32716800
2015-10-30,6.995000,7.142500,6.942500,7.092500,6.909414,30116000
2015-11-02,7.115000,7.182500,7.072500,7.175000,6.989784,19008800
2015-11-03,7.132500,7.172500,7.045000,7.125000,6.941077,37676800
2015-11-04,7.105000,7.157500,6.975000,7.007500,6.826609,44226400
2015-11-05,7.042500,7.062500,6.907500,6.927500,6.748674,47880000
2015-11-06,7.612500,7.985000,7.455000,7.887500,7.683891,117227200
2015-11-09,7.810000,7.875000,7.742500,7.852500,7.649796,49256800
2015-11-10,7.750000,7.792500,7.537500,7.702500,7.503668,55226000
2015-11-11,7.707500,7.762500,7.600000,7.627500,7.430604,61989600
2015-11-12,7.610000,7.680000,7.567500,7.600000,7.403814,29108000
2015-11-13,7.607500,7.640000,7.412500,7.450000,7.257686,29294000
2015-11-16,7.547500,7.605000,7.487500,7.600000,7.403814,34428000
2015-11-17,7.620000,7.665000,7.567500,7.600000,7.403814,25704800
2015-11-18,7.602500,7.767500,7.520000,7.757500,7.585946,35021600
2015-11-19,7.785000,7.857500,7.722500,7.780000,7.607948,25407200
2015-11-20,7.837500,7.892500,7.790000,7.847500,7.673955,23974400
2015-11-23,7.912500,7.912500,7.702500,7.730000,7.559054,24255200
2015-11-24,7.730000,7.860000,7.695000,7.792500,7.620172,19542800
2015-11-25,7.777500,7.870000,7.755000,7.782500,7.610391,13830000
2015-11-27,7.797500,7.872500,7.757500,7.847500,7.673955,8699600
2015-11-30,7.855000,7.965000,7.847500,7.930000,7.754630,32724400
2015-12-01,8.000000,8.195000,7.992500,8.187500,8.006437,40949600
2015-12-02,8.200000,8.285000,8.107500,8.125000,7.945319,29424000
2015-12-03,8.190000,8.275000,8.067500,8.107500,7.928206,24665600
2015-12-04,8.107500,8.452500,8.107500,8.437500,8.250909,45875600
2015-12-07,8.435000,8.435000,8.252500,8.277500,8.094449,33358800
2015-12-08,8.175000,8.425000,8.122500,8.390000,8.204458,31448800
2015-12-09,8.387500,8.437500,8.092500,8.177500,7.996655,37267600
2015-12-10,8.202500,8.290000,8.175000,8.245000,8.062666,23659600
2015-12-11,8.162500,8.220000,8.105000,8.122500,7.942872,22732000
2015-12-14,8.130000,8.187500,8.045000,8.142500,7.962432,27589200
2015-12-15,8.235000,8.300000,8.190000,8.242500,8.060218,30729600
2015-12-16,8.260000,8.320000,8.187500,8.292500,8.109112,23635600
2015-12-17,8.305000,8.390000,8.162500,8.167500,7.986879,25416000
2015-12-18,8.110000,8.192500,8.025000,8.035000,7.857308,39589600
2015-12-21,8.122500,8.232500,8.050000,8.225000,8.043107,28421600
2015-12-22,8.250000,8.315000,8.182500,8.232500,8.050438,13001200
2015-12-23,8.245000,8.297500,8.230000,8.265000,8.082222,12252400
2015-12-24,8.240000,8.312500,8.227500,8.292500,8.109112,5244800
2015-12-28,8.205000,8.285000,8.090000,8.285000,8.101778,14202400
2015-12-29,8.290000,8.445000,8.267500,8.420000,8.233794,20366000
2015-12-30,8.412500,8.485000,8.345000,8.347500,8.162896,18034400
2015-12-31,8.335000,8.372500,8.240000,8.240000,8.057775,14852800
2016-01-04,8.072500,8.145000,8.010000,8.092500,7.913536,35807600
2016-01-05,8.245000,8.360000,8.125000,8.222500,8.040661,49027200
2016-01-06,8.087500,8.125000,7.790000,7.882500,7.708180,44934400
2016-01-07,7.685000,7.737500,7.470000,7.570000,7.402591,64530400
2016-01-08,7.667500,7.675000,7.392500,7.407500,7.243685,39847200
2016-01-11,7.415000,7.472500,7.287500,7.420000,7.255910,40937200
2016-01-12,7.552500,7.655000,7.492500,7.545000,7.378144,46935600
2016-01-13,7.602500,7.652500,7.307500,7.315000,7.153232,48167200
2016-01-14,7.165000,7.250000,6.955000,7.167500,7.008993,60023600
2016-01-15,6.880000,6.962500,6.660000,6.777500,6.627619,84145200
2016-01-19,6.917500,7.112500,6.805000,6.832500,6.681401,45714000
2016-01-20,6.702500,6.957500,6.612500,6.870000,6.718071,48118000
2016-01-21,6.945000,7.057500,6.802500,6.950000,6.796303,48145600
2016-01-22,7.082500,7.160000,7.067500,7.112500,6.955209,25799600
2016-01-25,7.110000,7.192500,7.090000,7.105000,6.947875,27072800
2016-01-26,7.120000,7.205000,7.047500,7.175000,7.016326,22794400
2016-01-27,7.165000,7.187500,6.955000,7.090000,6.933207,23170000
2016-01-28,7.147500,7.172500,6.875000,7.012500,6.857420,27677600
2016-01-29,7.072500,7.337500,7.045000,7.322500,7.160566,31050400
2016-02-01,7.315000,7.362500,7.252500,7.325000,7.163010,28988400
2016-02-02,7.250000,7.287500,6.965000,7.015000,6.859867,34190800
2016-02-03,7.070000,7.112500,6.887500,7.050000,6.894090,32677200
2016-02-04,7.060000,7.212500,6.982500,7.052500,6.896536,34814000
2016-02-05,7.005000,7.082500,6.587500,6.607500,6.461378,60042800
2016-02-08,6.507500,6.540000,6.212500,6.305000,6.165567,60885200
2016-02-09,6.230000,6.637500,6.200000,6.372500,6.231575,42537200
2016-02-10,6.412500,6.597500,6.322500,6.357500,6.216905,33580000
2016-02-11,6.195000,6.390000,6.195000,6.325000,6.185124,34014400
2016-02-12,6.425000,6.445000,6.187500,6.432500,6.290246,34081600
2016-02-16,6.525000,6.757500,6.505000,6.747500,6.598281,48535200
2016-02-17,6.832500,6.980000,6.805000,6.915000,6.762078,77146800
2016-02-18,7.482500,7.745000,7.475000,7.510000,7.343920,106866000
2016-02-19,7.470000,7.677500,7.412500,7.610000,7.441707,52562800
2016-02-22,7.720000,7.967500,7.705000,7.880000,7.705737,44966800
2016-02-23,7.817500,7.975000,7.780000,7.900000,7.725294,36938000
2016-02-24,7.867500,7.967500,7.650000,7.955000,7.779077,33685200
2016-02-25,7.985000,8.012500,7.830000,7.972500,7.796190,34961600
2016-02-26,8.010000,8.030000,7.840000,7.920000,7.744851,36196400
2016-02-29,7.902500,8.005000,7.835000,7.840000,7.694552,32334400
2016-03-01,7.860000,8.187500,7.847500,8.187500,8.035606,34870000
2016-03-02,8.142500,8.265000,8.127500,8.235000,8.082223,23381200
2016-03-03,8.225000,8.260000,8.052500,8.162500,8.011070,30200400
2016-03-04,8.225000,8.232500,8.075000,8.137500,7.986535,17530400
2016-03-07,8.092500,8.147500,7.980000,8.085000,7.935007,23996800
2016-03-08,8.002500,8.050000,7.912500,7.937500,7.790244,27494000
2016-03-09,8.007500,8.020000,7.830000,7.932500,7.785336,22278800
2016-03-10,7.980000,8.025000,7.760000,7.920000,7.773067,28608400
2016-03-11,8.037500,8.057500,7.942500,8.055000,7.905566,27740000
2016-03-14,8.017500,8.107500,7.980000,8.075000,7.925191,19031200
2016-03-15,8.032500,8.085000,7.892500,8.035000,7.885934,22621600
2016-03-16,7.975000,8.302500,7.937500,8.275000,8.121482,36364400
2016-03-17,8.245000,8.285000,8.092500,8.205000,8.052779,35368000
2016-03-18,8.302500,8.562500,8.250000,8.452500,8.295690,54551200
2016-03-21,8.377500,8.480000,8.287500,8.477500,8.320227,33778000
2016-03-22,8.450000,8.522500,8.357500,8.462500,8.305504,24201200
2016-03-23,8.500000,8.670000,8.462500,8.607500,8.447813,42900800
2016-03-24,8.530000,8.635000,8.502500,8.620000,8.460079,24495600
2016-03-28,8.605000,8.745000,8.595000,8.707500,8.545959,26538800
2016-03-29,8.670000,8.867500,8.650000,8.847500,8.683361,26181200
2016-03-30,8.880000,9.062500,8.875000,8.940000,8.774145,37670000
2016-03-31,8.980000,9.000000,8.837500,8.907500,8.742248,37988400
2016-04-01,8.852500,9.042500,8.785000,9.037500,8.869836,34829200
2016-04-04,9.112500,9.160000,8.915000,8.950000,8.783961,39394000
2016-04-05,8.870000,9.020000,8.835000,8.937500,8.771690,33956800
2016-04-06,8.825000,8.955000,8.657500,8.950000,8.783961,45337600
2016-04-07,8.892500,8.972500,8.820000,8.857500,8.693177,37810400
2016-04-08,8.930000,8.987500,8.827500,8.915000,8.749608,25593600
2016-04-11,8.967500,9.117500,8.940000,8.970000,8.803589,38752400
2016-04-12,9.000000,9.012500,8.785000,8.960000,8.793776,29276400
2016-04-13,9.000000,9.187500,9.000000,9.185000,9.014600,35071600
2016-04-14,9.160000,9.250000,9.122500,9.210000,9.039135,41656400
2016-04-15,9.207500,9.365000,9.177500,9.282500,9.110291,43697200
2016-04-18,9.265000,9.265000,9.152500,9.242500,9.071033,30732000
2016-04-19,9.277500,9.295000,9.020000,9.077500,8.909093,30915200
2016-04-20,9.062500,9.167500,9.052500,9.112500,8.943444,20017200
2016-04-21,9.115000,9.157500,9.062500,9.102500,8.933630,17828000
2016-04-22,9.132500,9.195000,9.037500,9.067500,8.899279,22354000
2016-04-25,9.070000,9.162500,9.045000,9.112500,8.943444,19197200
2016-04-26,9.167500,9.272500,9.080000,9.120000,8.950805,21453600
2016-04-27,9.097500,9.332500,9.080000,9.327500,9.154454,35239600
2016-04-28,9.270000,9.325000,9.027500,9.050000,8.882106,38122400
2016-04-29,9.012500,9.032500,8.785000,8.882500,8.717710,32190400
2016-05-02,8.967500,9.055000,8.925000,9.000000,8.833033,25607600
2016-05-03,8.897500,8.935000,8.815000,8.892500,8.727526,22402400
2016-05-04,8.785000,8.792500,8.600000,8.690000,8.528785,52576400
2016-05-05,8.762500,8.845000,8.677500,8.742500,8.580312,24688400
2016-05-06,8.727500,8.855000,8.710000,8.832500,8.668639,18324000
2016-05-09,8.855000,8.892500,8.747500,8.820000,8.656371,33333600
2016-05-10,8.875000,9.005000,8.790000,8.990000,8.823216,26967600
2016-05-11,9.017500,9.115000,8.967500,9.015000,8.847754,32817600
2016-05-12,9.080000,9.120000,8.732500,8.892500,8.727526,67054000
2016-05-13,9.797500,10.250000,9.750000,10.245000,10.054933,211025600
2016-05-16,10.167500,10.700000,10.135000,10.547500,10.351821,97303200
2016-05-17,10.500000,10.645000,10.365000,10.570000,10.373907,62839200
2016-05-18,10.500000,10.962500,10.500000,10.840000,10.638896,54107200
2016-05-19,10.797500,10.965000,10.782500,10.887500,10.685514,39888000
2016-05-20,10.955000,11.127500,10.937500,11.082500,10.876897,39108400
2016-05-23,11.130000,11.172500,11.032500,11.100000,10.894073,41363600
2016-05-24,11.105000,11.375000,11.075000,11.340000,11.158523,41578800
2016-05-25,11.375000,11.422500,11.202500,11.292500,11.111779,45807600
2016-05-26,11.312500,11.495000,11.280000,11.412500,11.229862,30996400
2016-05-27,11.425000,11.492500,11.387500,11.475000,11.291360,27741600
2016-05-31,11.525000,11.705000,11.517500,11.680000,11.493082,41252400
2016-06-01,11.625000,11.815000,11.590000,11.702500,11.515219,38713200
2016-06-02,11.765000,11.885000,11.650000,11.785000,11.596399,32920800
2016-06-03,11.670000,11.685000,11.415000,11.620000,11.434040,46107600
2016-06-06,11.650000,11.740000,11.500000,11.560000,11.375001,32251200
2016-06-07,11.630000,11.695000,11.577500,11.582500,11.397141,19340000
2016-06-08,11.585000,11.627500,11.450000,11.545000,11.360241,23461600
2016-06-09,11.505000,11.862500,11.480000,11.845000,11.655438,47216800
2016-06-10,11.705000,11.810000,11.535000,11.550000,11.365162,40002400
2016-06-13,11.562500,11.925000,11.562500,11.697500,11.510302,47558800
2016-06-14,11.670000,11.775000,11.540000,11.720000,11.532440,29834400
2016-06-15,11.817500,11.942500,11.687500,11.840000,11.650518,30103600
2016-06-16,11.752500,11.907500,11.637500,11.887500,11.697259,24645600
2016-06-17,11.902500,11.905000,11.632500,11.680000,11.493082,47100000
2016-06-20,11.867500,12.042500,11.860000,11.890000,11.699721,29376800
2016-06-21,11.940000,11.972500,11.800000,11.817500,11.628381,21250800
2016-06-22,11.842500,11.920000,11.787500,11.807500,11.618541,20262000
2016-06-23,11.920000,12.135000,11.912500,12.122500,11.928499,29788000
2016-06-24,11.625000,11.840000,11.325000,11.432500,11.249540,101768400
2016-06-27,11.337500,11.425000,11.142500,11.310000,11.129001,44908800
2016-06-28,11.525000,11.537500,11.317500,11.475000,11.291360,38192000
2016-06-29,11.575000,11.752500,11.545000,11.662500,11.475862,31893200
2016-06-30,11.682500,11.825000,11.587500,11.752500,11.564420,43094000
2016-07-01,11.687500,11.840000,11.625000,11.665000,11.478320,21848800
2016-07-05,11.600000,11.857500,11.507500,11.837500,11.648060,37108400
2016-07-06,11.755000,11.982500,11.695000,11.912500,11.721860,27310400
2016-07-07,11.992500,12.265000,11.937500,12.222500,12.026897,39540000
2016-07-08,12.352500,12.772500,12.305000,12.712500,12.509055,48193200
2016-07-11,12.895000,13.100000,12.880000,13.005000,12.796874,44877600
2016-07-12,13.150000,13.320000,12.985000,13.200000,12.988755,43676000
2016-07-13,13.225000,13.300000,13.175000,13.195000,12.983835,32460400
2016-07-14,13.265000,13.450000,13.155000,13.330000,13.116674,31689200
2016-07-15,13.160000,13.235000,12.960000,13.175000,12.964155,42861600
2016-07-18,13.337500,13.357500,13.192500,13.242500,13.030575,25299200
2016-07-19,13.235000,13.432500,13.210000,13.380000,13.165876,38265200
2016-07-20,13.425000,13.627500,13.370000,13.555000,13.338074,29646000
2016-07-21,13.525000,13.567500,13.260000,13.305000,13.092072,36130800
2016-07-22,13.352500,13.667500,13.255000,13.667500,13.448773,31576800
2016-07-25,13.750000,13.952500,13.690000,13.920000,13.697236,31252800
2016-07-26,14.042500,14.230000,14.022500,14.157500,13.930933,51450800
2016-07-27,14.280000,14.305000,13.930000,14.015000,13.790711,44667600
2016-07-28,14.047500,14.150000,14.002500,14.045000,13.820234,22191600
2016-07-29,14.097500,14.312500,13.845000,14.275000,14.046550,40958800
2016-08-01,14.335000,14.387500,14.090000,14.182500,13.955533,30112000
2016-08-02,14.250000,14.257500,13.875000,14.010000,13.785792,28274800
2016-08-03,13.992500,14.075000,13.915000,14.047500,13.822688,29982800
2016-08-04,14.115000,14.372500,14.087500,14.307500,14.078530,27271200
2016-08-05,14.472500,14.557500,14.402500,14.550000,14.317152,37158800
2016-08-08,14.750000,14.785000,14.530000,14.685000,14.449989,30506400
2016-08-09,14.757500,14.865000,14.685000,14.722500,14.486891,37234400
2016-08-10,14.852500,14.875000,14.580000,14.627500,14.393409,37574000
2016-08-11,14.705000,14.987500,14.675000,14.925000,14.686149,68106400
2016-08-12,15.475000,15.845000,15.157500,15.760000,15.507787,142574400
2016-08-15,15.777500,15.875000,15.532500,15.745000,15.493027,57330400
2016-08-16,15.722500,15.747500,15.602500,15.650000,15.399549,28765200
2016-08-17,15.650000,15.685000,15.165000,15.287500,15.042849,59521200
2016-08-18,15.265000,15.550000,15.205000,15.525000,15.276546,33168400
2016-08-19,15.517500,15.682500,15.450000,15.565000,15.315907,29156000
2016-08-22,15.612500,15.652500,15.427500,15.630000,15.379866,24474800
2016-08-23,15.760000,15.830000,15.682500,15.727500,15.504326,33976400
2016-08-24,15.782500,15.790000,15.412500,15.485000,15.265265,29844800
2016-08-25,15.490000,15.497500,15.190000,15.382500,15.164220,40603200
2016-08-26,15.422500,15.595000,15.300000,15.507500,15.287447,30002400
2016-08-29,15.570000,15.632500,15.472500,15.497500,15.277591,27465200
2016-08-30,15.477500,15.560000,15.365000,15.407500,15.188868,28554400
2016-08-31,15.437500,15.480000,15.290000,15.335000,15.117396,38854400
2016-09-01,15.347500,15.845000,15.335000,15.787500,15.563474,42849200
2016-09-02,15.820000,15.837500,15.455000,15.632500,15.410672,32314800
2016-09-06,15.687500,15.780000,15.607500,15.780000,15.556082,30681200
2016-09-07,15.730000,15.807500,15.457500,15.547500,15.326878,39798800
2016-09-08,15.532500,15.685000,15.355000,15.660000,15.437782,31580800
2016-09-09,15.487500,15.575000,14.750000,14.880000,14.668850,69776000
2016-09-12,14.682500,15.217500,14.330000,15.187500,14.971988,59826000
2016-09-13,15.150000,15.325000,14.882500,14.967500,14.755112,47176800
2016-09-14,15.002500,15.150000,14.877500,15.100000,14.885730,31904800
2016-09-15,15.125000,15.690000,15.090000,15.672500,15.450105,51521200
2016-09-16,15.727500,15.812500,15.530000,15.710000,15.487073,90244400
2016-09-19,15.875000,16.315001,15.802500,15.917500,15.691628,41712800
2016-09-20,16.100000,16.100000,15.685000,15.772500,15.548685,33111200
2016-09-21,15.820000,16.245001,15.817500,16.215000,15.984907,33621200
2016-09-22,16.309999,16.360001,16.162500,16.254999,16.024342,30873200
2016-09-23,16.275000,16.322500,16.165001,16.237499,16.007088,27613200
2016-09-26,16.052500,16.150000,15.882500,16.084999,15.856750,23004000
2016-09-27,16.022499,16.660000,16.014999,16.635000,16.398945,40275200
2016-09-28,16.660000,16.707500,16.482500,16.695000,16.458096,31978800
2016-09-29,16.667500,16.902500,16.512501,16.850000,16.610899,33668400
2016-09-30,16.942499,17.297501,16.842501,17.129999,16.886915,42993200
2016-10-03,17.129999,17.377501,17.082500,17.112499,16.869671,24259600
2016-10-04,17.137501,17.424999,16.947500,17.075001,16.832705,28162400
2016-10-05,17.219999,17.395000,17.004999,17.057501,16.815451,30544000
2016-10-06,16.852501,16.957500,16.565001,16.834999,16.596107,36021200
2016-10-07,16.947500,16.992500,16.665001,16.712500,16.475349,28626000
2016-10-10,16.799999,16.889999,16.617500,16.775000,16.536963,28787600
2016-10-11,16.719999,16.745001,16.405001,16.532499,16.297897,38854000
2016-10-12,16.465000,16.695000,16.327499,16.607500,16.371838,41992000
2016-10-13,16.412500,16.450001,15.925000,16.337500,16.105667,39011600
2016-10-14,16.537500,16.650000,16.400000,16.497499,16.263399,33063600
2016-10-17,16.495001,16.650000,16.379999,16.402500,16.169748,19532800
2016-10-18,16.629999,16.747499,16.562500,16.652500,16.416197,26937200
2016-10-19,16.540001,16.695000,16.455000,16.617500,16.381697,19906000
2016-10-20,16.812500,16.987499,16.575001,16.932501,16.692226,31208400
2016-10-21,16.872499,16.915001,16.725000,16.885000,16.645399,27950800
2016-10-24,17.000000,17.697500,16.997499,17.677500,17.426659,33983600
2016-10-25,17.647499,18.075001,17.562500,17.967501,17.712545,39746000
2016-10-26,17.817499,18.237499,17.799999,18.040001,17.784014,33379200
2016-10-27,18.177500,18.212500,17.597500,17.670000,17.419260,38866400
2016-10-28,17.754999,18.025000,17.607500,17.639999,17.389687,29085600
2016-10-31,17.697500,17.907499,17.687500,17.790001,17.537560,25238800
2016-11-01,17.855000,17.952499,17.072500,17.262501,17.017546,47322400
2016-11-02,17.395000,17.629999,17.160000,17.190001,16.946072,29584800
2016-11-03,17.270000,17.285000,16.660000,16.990000,16.748911,30966400
2016-11-04,16.877501,17.182501,16.645000,16.892500,16.652794,32878000
2016-11-07,17.387501,17.930000,17.375000,17.817499,17.564665,48758000
2016-11-08,17.885000,17.942499,17.625000,17.790001,17.537560,42988400
2016-11-09,17.307501,17.725000,17.180000,17.490000,17.241812,45653200
2016-11-10,17.872499,17.875000,16.690001,16.942499,16.702084,86928000
2016-11-11,19.877501,22.192499,19.625000,21.992500,21.680426,217534400
2016-11-14,22.022499,22.047501,20.905001,20.910000,20.613283,134879600
2016-11-15,21.072500,21.862499,20.982500,21.547501,21.241741,62609200
2016-11-16,21.834999,23.139999,21.587500,22.907499,22.582439,98798400
2016-11-17,23.077499,23.697500,22.662500,23.097500,22.769745,83298800
2016-11-18,23.097500,23.582500,22.950001,23.340000,23.008802,57606000
2016-11-21,23.522499,23.587500,23.100000,23.245001,22.915154,43643600
2016-11-22,23.325001,23.434999,23.094999,23.412500,23.080278,33036800
2016-11-23,23.430000,23.812500,23.192499,23.492500,23.193813,44323600
2016-11-25,23.605000,23.775000,23.352501,23.540001,23.240709,19556400
2016-11-28,23.467501,23.684999,23.400000,23.527500,23.228367,27873600
2016-11-29,23.500000,23.610001,23.132500,23.312500,23.016100,44456800
2016-11-30,23.400000,23.540001,23.025000,23.049999,22.756937,44050000
2016-12-01,23.025000,23.042500,21.192499,21.910000,21.631437,103552400
2016-12-02,21.562500,22.200001,21.280001,22.112499,21.831360,47829200
2016-12-05,22.497499,23.152500,22.250000,22.969999,22.677954,60228400
2016-12-06,23.052500,23.432501,22.892500,23.347500,23.050657,49879600
2016-12-07,23.209999,23.825001,23.025000,23.767500,23.465319,48080400
2016-12-08,23.797501,24.155001,23.262501,23.370001,23.072868,38154400
2016-12-09,23.549999,23.567499,22.677500,22.955000,22.663149,38231200
2016-12-12,22.462500,22.487499,21.885000,22.397499,22.112736,60133200
2016-12-13,22.522499,23.072500,22.512501,22.792500,22.502712,38779600
2016-12-14,23.135000,24.277500,22.892500,24.112499,23.805929,98398000
2016-12-15,24.225000,24.985001,24.150000,24.677500,24.363749,74654800
2016-12-16,24.957500,25.174999,24.432501,25.102501,24.783342,108952800
2016-12-19,24.924999,25.612499,24.750000,25.407499,25.084465,74465600
2016-12-20,26.145000,26.532499,26.030001,26.292500,25.958216,84805600
2016-12-21,26.410000,26.487499,25.927500,26.457500,26.121113,57613600
2016-12-22,26.705000,27.217501,26.632500,26.777500,26.437046,71861200
2016-12-23,26.594999,27.459999,26.567499,27.445000,27.096058,64769200
2016-12-27,28.014999,29.340000,27.805000,29.330000,28.957096,119427200
2016-12-28,29.900000,29.982500,27.172501,27.312500,26.965246,229576400
2016-12-29,26.225000,27.872499,25.700001,27.857500,27.503315,217536800
2016-12-30,27.837500,27.980000,26.575001,26.684999,26.345726,121293200
2017-01-03,26.100000,26.592501,24.844999,25.502501,25.178257,150199600
2017-01-04,25.850000,26.375000,25.382500,26.097500,25.765692,119922000
2017-01-05,26.132500,26.455000,25.262501,25.434999,25.111610,98429600
2017-01-06,25.712500,26.062500,25.299999,25.775000,25.447294,82285600
2017-01-09,25.875000,27.000000,25.875000,26.820000,26.479010,91624800
2017-01-10,26.952499,27.297501,26.407499,26.617500,26.279083,88092000
2017-01-11,26.500000,26.549999,26.037500,26.290001,25.955742,52566400
2017-01-12,26.057501,26.174999,25.405001,25.860001,25.531212,62561600
2017-01-13,25.900000,26.250000,25.764999,25.857500,25.528744,45782000
2017-01-17,25.750000,25.799999,25.142500,25.277500,24.956120,58061200
2017-01-18,25.059999,25.807501,24.777500,25.737499,25.410267,65442400
2017-01-19,25.767500,26.615000,25.745001,26.290001,25.955742,64487200
2017-01-20,26.520000,26.700001,25.780001,26.002501,25.671900,49202400
2017-01-23,25.950001,26.475000,25.924999,26.272499,25.938467,36990400
2017-01-24,26.375000,26.895000,26.225000,26.832500,26.491350,42805200
2017-01-25,27.262501,27.325001,26.582500,26.947500,26.604881,52276000
2017-01-26,26.975000,27.487499,26.674999,27.412500,27.063976,45880000
2017-01-27,27.482500,27.972500,27.212500,27.942499,27.587229,47199600
2017-01-30,27.730000,27.752501,26.977501,27.504999,27.155298,49600400
2017-01-31,27.237499,27.512501,27.049999,27.295000,26.947969,36275600
2017-02-01,27.645000,28.530001,27.465000,28.487499,28.125305,59000400
2017-02-02,28.325001,28.934999,28.014999,28.847500,28.480730,48324000
2017-02-03,28.862499,28.975000,28.475000,28.594999,28.231436,37274400
2017-02-06,28.500000,29.332500,28.500000,29.327499,28.954628,50676800
2017-02-07,29.674999,30.230000,29.475000,29.782499,29.403839,74622400
2017-02-08,29.600000,29.827499,29.094999,29.652500,29.275492,44958000
2017-02-09,29.715000,29.764999,28.900000,29.094999,28.725082,84256800
2017-02-10,29.982500,30.174999,28.150000,28.405001,28.043856,165109200
2017-02-13,28.347500,28.495001,27.049999,27.094999,26.750513,118072400
2017-02-14,26.997499,27.537500,26.572500,27.195000,26.849234,85063200
2017-02-15,27.225000,27.450001,26.940001,27.250000,26.903536,37302000
2017-02-16,27.347500,27.360001,26.415001,26.812500,26.471598,64717600
2017-02-17,26.674999,26.852501,26.197500,26.807501,26.466671,56374000
2017-02-21,27.057501,27.807501,27.055000,27.767500,27.414461,55195200
2017-02-22,27.855000,27.950001,27.497499,27.690001,27.372450,43377200
2017-02-23,26.375000,26.597500,24.920000,25.122499,24.834391,159288800
2017-02-24,24.267500,25.500000,23.924999,25.365000,25.074110,102990400
2017-02-27,25.549999,26.254999,25.389999,26.102501,25.803150,71540000
2017-02-28,26.200001,26.299999,25.195000,25.370001,25.079052,62536000
2017-03-01,25.947500,26.092501,25.277500,25.697500,25.402796,50480400
2017-03-02,25.567499,25.709999,24.722500,24.750000,24.466164,75433200
